route_id,start_lat,start_lon,end_lat,end_lon,distance_km,travel_time_min,traffic_level,weather,road_type,accidents,fuel_cost,safety_index,scenic_score,user_preference,recommended,start_city,end_city,avg_speed_kmph
66422,5.1053,-1.2466,5.6698,0.0166,188.16,322.56,1,Sunny,Local,1,410.12,8.88,2,Fast,1,Cape Coast,Tema,35.0
66423,7.3399,-2.3268,10.7856,-0.8514,511.06,876.1,1,Sunny,Local,0,1370.25,9.23,1,Scenic,1,Sunyani,Bolgatanga,35.0
66424,4.8945,-1.7554,9.4075,-0.8536,615.66,923.49,2,Sunny,Main,0,1357.72,8.39,10,Fast,1,Takoradi,Tamale,40.0
66425,10.7856,-0.8514,4.8945,-1.7554,797.18,854.12,2,Stormy,Highway,1,1909.96,7.12,6,Safe,0,Bolgatanga,Takoradi,56.0
66426,10.7856,-0.8514,6.6101,0.4713,643.61,772.33,1,Stormy,Main,1,1753.86,8.85,8,Scenic,1,Bolgatanga,Ho,50.0
66427,6.2007,-1.6663,10.7856,-0.8514,664.65,797.58,1,Cloudy,Main,1,1495.71,8.87,1,Scenic,1,Obuasi,Bolgatanga,50.0
66428,6.6101,0.4713,4.8945,-1.7554,398.57,854.08,2,Cloudy,Local,3,962.75,6.61,1,Fast,0,Ho,Takoradi,28.0
66429,7.3399,-2.3268,9.4075,-0.8536,365.57,313.35,1,Rainy,Highway,0,729.38,9.39,10,Fast,0,Sunyani,Tamale,70.0
66430,10.7856,-0.8514,6.6885,-1.6244,621.58,1065.57,3,Sunny,Highway,0,1418.03,7.61,1,Safe,0,Bolgatanga,Kumasi,35.0
66431,5.6037,-0.187,10.7856,-0.8514,752.26,1128.39,2,Rainy,Main,2,1384.06,6.55,1,Safe,0,Accra,Bolgatanga,40.0
66432,6.6101,0.4713,6.6885,-1.6244,293.92,314.91,2,Rainy,Highway,0,666.56,7.6,9,Fast,0,Ho,Kumasi,56.0
66433,10.0607,-2.5099,7.3399,-2.3268,387.61,465.13,1,Sunny,Main,0,920.4,8.91,3,Fast,1,Wa,Sunyani,50.0
66434,4.8945,-1.7554,6.6101,0.4713,404.28,606.42,2,Sunny,Main,0,1045.32,8.11,8,Scenic,1,Takoradi,Ho,40.0
66435,6.0945,-0.2611,6.6101,0.4713,124.4,298.56,3,Cloudy,Main,1,357.82,5.96,4,Scenic,0,Koforidua,Ho,25.0
66436,10.7856,-0.8514,7.3399,-2.3268,526.28,1127.74,2,Rainy,Local,0,1196.16,8.93,8,Fast,0,Bolgatanga,Sunyani,28.0
66437,5.6698,0.0166,5.1053,-1.2466,186.29,319.35,1,Rainy,Local,0,470.16,9.35,9,Safe,1,Tema,Cape Coast,35.0
66438,10.0607,-2.5099,6.0945,-0.2611,640.53,1098.05,3,Rainy,Highway,2,1965.25,5.85,8,Fast,0,Wa,Koforidua,35.0
66439,7.5855,-1.9395,6.0945,-0.2611,335.12,574.49,3,Cloudy,Highway,3,834.95,6.68,1,Scenic,0,Techiman,Koforidua,35.0
66440,7.3399,-2.3268,10.7856,-0.8514,515.0,882.86,3,Sunny,Highway,1,1581.16,5.79,3,Safe,0,Sunyani,Bolgatanga,35.0
66441,6.6885,-1.6244,10.7856,-0.8514,586.94,704.33,1,Sunny,Main,0,1354.14,8.94,5,Scenic,1,Kumasi,Bolgatanga,50.0
66442,9.4075,-0.8536,5.1053,-1.2466,629.62,674.59,2,Cloudy,Highway,1,1430.58,7.48,1,Safe,0,Tamale,Cape Coast,56.0
66443,7.5855,-1.9395,10.0607,-2.5099,348.67,418.4,1,Sunny,Main,1,892.64,8.39,1,Safe,1,Techiman,Wa,50.0
66444,5.1053,-1.2466,6.0945,-0.2611,208.28,249.94,1,Sunny,Main,0,394.38,9.07,3,Safe,1,Cape Coast,Koforidua,50.0
66445,6.2007,-1.6663,10.0607,-2.5099,576.12,617.27,2,Sunny,Highway,1,1702.36,7.84,8,Safe,1,Obuasi,Wa,56.0
66446,10.0607,-2.5099,5.6698,0.0166,742.7,891.24,1,Cloudy,Main,0,1636.16,8.57,7,Fast,0,Wa,Tema,50.0
66447,6.0945,-0.2611,7.5855,-1.9395,317.21,380.65,1,Sunny,Main,0,709.62,9.43,6,Fast,1,Koforidua,Techiman,50.0
66448,6.2007,-1.6663,5.6037,-0.187,219.12,262.94,1,Cloudy,Main,0,513.17,9.02,8,Scenic,0,Obuasi,Accra,50.0
66449,6.6101,0.4713,5.6698,0.0166,154.1,330.21,2,Sunny,Local,0,290.6,7.28,2,Scenic,0,Ho,Tema,28.0
66450,7.5855,-1.9395,10.0607,-2.5099,366.4,392.57,2,Stormy,Highway,0,711.78,7.09,3,Scenic,0,Techiman,Wa,56.0
66451,9.4075,-0.8536,10.7856,-0.8514,205.41,440.16,2,Sunny,Local,0,491.25,7.35,9,Scenic,1,Tamale,Bolgatanga,28.0
66452,9.4075,-0.8536,6.2007,-1.6663,449.02,673.53,2,Sunny,Main,0,841.66,7.35,10,Fast,0,Tamale,Obuasi,40.0
66453,5.1053,-1.2466,9.4075,-0.8536,613.96,1052.5,3,Sunny,Highway,1,1480.53,5.58,1,Fast,0,Cape Coast,Tamale,35.0
66454,10.7856,-0.8514,7.3399,-2.3268,529.19,566.99,2,Cloudy,Highway,1,970.76,8.38,6,Safe,0,Bolgatanga,Sunyani,56.0
66455,10.7856,-0.8514,10.0607,-2.5099,247.12,423.63,3,Sunny,Highway,1,668.56,6.26,10,Fast,0,Bolgatanga,Wa,35.0
66456,5.6037,-0.187,5.1053,-1.2466,164.22,140.76,1,Cloudy,Highway,0,337.47,9.36,6,Safe,1,Accra,Cape Coast,70.0
66457,6.2007,-1.6663,7.5855,-1.9395,190.51,326.59,3,Sunny,Highway,0,510.9,7.37,3,Safe,0,Obuasi,Techiman,35.0
66458,5.1053,-1.2466,6.0945,-0.2611,204.23,490.15,3,Cloudy,Main,3,481.04,4.73,8,Scenic,0,Cape Coast,Koforidua,25.0
66459,5.1053,-1.2466,6.6101,0.4713,321.94,482.91,2,Sunny,Main,1,866.86,6.9,3,Fast,0,Cape Coast,Ho,40.0
66460,6.6101,0.4713,6.2007,-1.6663,289.45,694.68,3,Sunny,Main,1,756.86,5.38,8,Scenic,0,Ho,Obuasi,25.0
66461,7.3399,-2.3268,5.6698,0.0166,400.16,342.99,1,Sunny,Highway,0,792.86,9.3,8,Scenic,1,Sunyani,Tema,70.0
66462,4.8945,-1.7554,10.7856,-0.8514,861.53,1476.91,3,Cloudy,Highway,1,2389.84,5.93,7,Safe,0,Takoradi,Bolgatanga,35.0
66463,5.6037,-0.187,6.6885,-1.6244,256.56,439.82,3,Sunny,Highway,1,714.05,5.45,2,Safe,0,Accra,Kumasi,35.0
66464,6.6885,-1.6244,9.4075,-0.8536,406.63,609.94,2,Sunny,Main,0,967.51,8.71,3,Fast,0,Kumasi,Tamale,40.0
66465,6.0945,-0.2611,10.7856,-0.8514,648.94,1112.47,3,Sunny,Highway,1,1757.55,6.61,3,Fast,0,Koforidua,Bolgatanga,35.0
66466,7.5855,-1.9395,6.6885,-1.6244,138.5,237.43,1,Sunny,Local,1,272.51,8.62,2,Fast,1,Techiman,Kumasi,35.0
66467,6.0945,-0.2611,6.6101,0.4713,129.18,155.02,1,Sunny,Main,0,323.91,9.4,8,Scenic,1,Koforidua,Ho,50.0
66468,7.5855,-1.9395,5.6698,0.0166,388.6,832.71,2,Sunny,Local,1,832.48,7.15,10,Safe,1,Techiman,Tema,28.0
66469,6.2007,-1.6663,7.5855,-1.9395,210.67,451.44,2,Sunny,Local,0,399.54,8.92,3,Fast,0,Obuasi,Techiman,28.0
66470,5.1053,-1.2466,5.6037,-0.187,174.34,186.79,2,Sunny,Highway,0,330.51,8.64,3,Safe,0,Cape Coast,Accra,56.0
66471,7.5855,-1.9395,5.6037,-0.187,362.55,310.76,1,Cloudy,Highway,0,717.45,8.91,3,Fast,1,Techiman,Accra,70.0
66472,5.1053,-1.2466,6.0945,-0.2611,200.99,215.35,2,Sunny,Highway,0,564.25,8.89,2,Safe,0,Cape Coast,Koforidua,56.0
66473,10.7856,-0.8514,7.5855,-1.9395,472.84,810.58,1,Stormy,Local,0,1192.7,8.51,2,Safe,0,Bolgatanga,Techiman,35.0
66474,7.5855,-1.9395,6.6101,0.4713,361.97,620.52,3,Rainy,Highway,0,1062.47,8.49,10,Safe,0,Techiman,Ho,35.0
66475,6.6101,0.4713,7.3399,-2.3268,409.43,350.94,1,Rainy,Highway,0,1007.3,9.18,8,Fast,1,Ho,Sunyani,70.0
66476,6.0945,-0.2611,6.6885,-1.6244,197.45,338.49,1,Sunny,Local,0,529.06,9.18,5,Fast,1,Koforidua,Kumasi,35.0
66477,7.5855,-1.9395,6.2007,-1.6663,196.57,210.61,2,Sunny,Highway,0,539.25,8.45,5,Scenic,0,Techiman,Obuasi,56.0
66478,6.6101,0.4713,4.8945,-1.7554,406.01,696.02,1,Rainy,Local,0,1081.26,8.85,1,Safe,0,Ho,Takoradi,35.0
66479,4.8945,-1.7554,6.0945,-0.2611,282.97,242.55,1,Sunny,Highway,0,590.93,9.04,9,Scenic,1,Takoradi,Koforidua,70.0
66480,6.2007,-1.6663,9.4075,-0.8536,471.76,404.37,1,Rainy,Highway,1,1273.46,8.87,2,Scenic,0,Obuasi,Tamale,70.0
66481,6.6101,0.4713,10.7856,-0.8514,604.66,647.85,2,Sunny,Highway,0,1252.09,7.55,2,Scenic,0,Ho,Bolgatanga,56.0
66482,4.8945,-1.7554,5.1053,-1.2466,78.21,117.32,2,Cloudy,Main,1,183.62,7.86,5,Safe,0,Takoradi,Cape Coast,40.0
66483,7.3399,-2.3268,6.6101,0.4713,390.7,837.21,2,Sunny,Local,0,1001.68,7.32,8,Safe,1,Sunyani,Ho,28.0
66484,10.0607,-2.5099,10.7856,-0.8514,241.93,207.37,1,Sunny,Highway,0,608.68,8.99,7,Fast,1,Wa,Bolgatanga,70.0
66485,10.0607,-2.5099,4.8945,-1.7554,755.9,1295.83,1,Cloudy,Local,0,1823.84,9.01,5,Scenic,1,Wa,Takoradi,35.0
66486,10.7856,-0.8514,5.6037,-0.187,705.66,2419.41,3,Sunny,Local,1,1651.6,7.39,3,Safe,0,Bolgatanga,Accra,17.5
66487,4.8945,-1.7554,6.2007,-1.6663,191.76,287.64,2,Sunny,Main,0,520.11,7.5,4,Scenic,1,Takoradi,Obuasi,40.0
66488,6.6101,0.4713,9.4075,-0.8536,435.06,1044.14,3,Rainy,Main,2,971.73,7.39,5,Safe,0,Ho,Tamale,25.0
66489,7.3399,-2.3268,5.1053,-1.2466,367.37,440.84,1,Cloudy,Main,0,916.77,8.76,7,Scenic,1,Sunyani,Cape Coast,50.0
66490,4.8945,-1.7554,6.6885,-1.6244,247.88,424.94,1,Sunny,Local,0,601.03,9.04,9,Safe,0,Takoradi,Kumasi,35.0
66491,6.0945,-0.2611,10.7856,-0.8514,656.61,1125.62,1,Sunny,Local,1,1523.85,8.92,4,Safe,1,Koforidua,Bolgatanga,35.0
66492,6.2007,-1.6663,5.1053,-1.2466,174.55,418.92,3,Sunny,Main,0,404.66,7.92,1,Safe,0,Obuasi,Cape Coast,25.0
66493,6.6101,0.4713,5.1053,-1.2466,304.3,365.16,1,Sunny,Main,0,585.33,9.03,3,Scenic,1,Ho,Cape Coast,50.0
66494,9.4075,-0.8536,5.6698,0.0166,540.09,1851.74,3,Sunny,Local,0,1550.19,7.73,6,Fast,0,Tamale,Tema,17.5
66495,6.0945,-0.2611,5.6037,-0.187,70.98,170.35,3,Cloudy,Main,2,205.65,5.08,5,Safe,0,Koforidua,Accra,25.0
66496,6.6101,0.4713,5.6037,-0.187,172.81,148.12,1,Sunny,Highway,0,309.86,8.98,1,Fast,0,Ho,Accra,70.0
66497,5.6698,0.0166,10.0607,-2.5099,715.86,859.03,1,Sunny,Main,0,1691.46,8.79,6,Fast,1,Tema,Wa,50.0
66498,6.6101,0.4713,7.5855,-1.9395,372.12,637.92,3,Rainy,Highway,0,1156.74,6.54,6,Scenic,0,Ho,Techiman,35.0
66499,7.5855,-1.9395,5.6698,0.0166,384.57,922.97,3,Rainy,Main,0,1079.51,6.76,2,Scenic,0,Techiman,Tema,25.0
66500,5.6037,-0.187,6.6885,-1.6244,253.15,271.23,2,Sunny,Highway,0,494.09,7.96,10,Scenic,0,Accra,Kumasi,56.0
66501,6.6885,-1.6244,6.2007,-1.6663,70.34,84.41,1,Rainy,Main,1,169.03,8.62,6,Scenic,0,Kumasi,Obuasi,50.0
66502,7.5855,-1.9395,6.6101,0.4713,354.41,759.45,2,Rainy,Local,0,747.64,7.57,4,Safe,0,Techiman,Ho,28.0
66503,7.5855,-1.9395,5.6698,0.0166,398.29,682.78,1,Sunny,Local,0,989.19,9.36,10,Safe,1,Techiman,Tema,35.0
66504,5.6037,-0.187,4.8945,-1.7554,250.66,300.79,1,Sunny,Main,0,459.58,9.26,4,Safe,1,Accra,Takoradi,50.0
66505,10.7856,-0.8514,5.1053,-1.2466,785.16,942.19,1,Sunny,Main,0,1891.3,8.88,9,Scenic,0,Bolgatanga,Cape Coast,50.0
66506,5.6698,0.0166,6.6885,-1.6244,257.5,441.43,1,Stormy,Local,0,492.44,8.67,7,Fast,1,Tema,Kumasi,35.0
66507,6.6101,0.4713,6.6885,-1.6244,294.57,252.49,1,Sunny,Highway,0,567.64,8.72,4,Safe,0,Ho,Kumasi,70.0
66508,7.5855,-1.9395,5.6037,-0.187,376.06,902.54,3,Rainy,Main,0,952.72,5.72,6,Fast,0,Techiman,Accra,25.0
66509,6.6101,0.4713,7.5855,-1.9395,382.94,328.23,1,Sunny,Highway,0,830.98,8.8,8,Scenic,1,Ho,Techiman,70.0
66510,4.8945,-1.7554,7.3399,-2.3268,353.69,757.91,2,Sunny,Local,0,1041.93,7.35,4,Scenic,1,Takoradi,Sunyani,28.0
66511,5.1053,-1.2466,7.3399,-2.3268,338.24,811.78,3,Sunny,Main,1,786.59,7.36,4,Fast,0,Cape Coast,Sunyani,25.0
66512,6.6885,-1.6244,5.1053,-1.2466,230.8,247.29,2,Sunny,Highway,0,608.1,7.63,10,Safe,0,Kumasi,Cape Coast,56.0
66513,5.1053,-1.2466,7.3399,-2.3268,371.03,318.03,1,Sunny,Highway,1,915.63,8.45,8,Scenic,1,Cape Coast,Sunyani,70.0
66514,7.3399,-2.3268,6.6885,-1.6244,139.73,167.68,1,Sunny,Main,0,234.06,8.86,6,Safe,1,Sunyani,Kumasi,50.0
66515,6.2007,-1.6663,5.1053,-1.2466,171.89,257.83,2,Cloudy,Main,0,398.1,7.11,1,Safe,0,Obuasi,Cape Coast,40.0
66516,10.0607,-2.5099,10.7856,-0.8514,267.08,640.99,3,Sunny,Main,1,836.98,5.27,5,Safe,0,Wa,Bolgatanga,25.0
66517,4.8945,-1.7554,10.7856,-0.8514,833.18,1428.31,3,Cloudy,Highway,1,1871.17,6.7,6,Fast,0,Takoradi,Bolgatanga,35.0
66518,9.4075,-0.8536,6.6885,-1.6244,419.17,898.22,2,Sunny,Local,1,1043.35,7.68,3,Safe,0,Tamale,Kumasi,28.0
66519,7.3399,-2.3268,7.5855,-1.9395,61.46,131.7,2,Sunny,Local,0,161.7,7.15,8,Fast,1,Sunyani,Techiman,28.0
66520,6.6885,-1.6244,6.2007,-1.6663,67.91,116.42,1,Rainy,Local,0,115.63,8.53,5,Fast,1,Kumasi,Obuasi,35.0
66521,5.6037,-0.187,7.5855,-1.9395,386.09,463.31,1,Rainy,Main,0,981.07,8.68,3,Scenic,1,Accra,Techiman,50.0
66522,4.8945,-1.7554,6.6101,0.4713,384.75,329.79,1,Cloudy,Highway,1,803.12,8.23,8,Safe,0,Takoradi,Ho,70.0
66523,6.6885,-1.6244,4.8945,-1.7554,257.53,275.92,2,Sunny,Highway,3,682.61,6.3,6,Fast,0,Kumasi,Takoradi,56.0
66524,10.0607,-2.5099,10.7856,-0.8514,254.42,218.07,1,Rainy,Highway,1,660.51,8.88,8,Fast,1,Wa,Bolgatanga,70.0
66525,6.6885,-1.6244,5.6037,-0.187,261.43,392.14,2,Sunny,Main,0,721.9,7.59,8,Fast,1,Kumasi,Accra,40.0
66526,9.4075,-0.8536,10.0607,-2.5099,238.13,357.2,2,Stormy,Main,1,559.84,8.08,6,Scenic,0,Tamale,Wa,40.0
66527,6.2007,-1.6663,10.7856,-0.8514,674.88,2313.87,3,Cloudy,Local,0,1532.63,7.13,8,Safe,0,Obuasi,Bolgatanga,17.5
66528,6.2007,-1.6663,9.4075,-0.8536,475.24,407.35,1,Sunny,Highway,0,1061.36,8.84,7,Scenic,1,Obuasi,Tamale,70.0
66529,6.0945,-0.2611,10.7856,-0.8514,663.99,995.98,2,Sunny,Main,2,1526.02,7.81,1,Safe,1,Koforidua,Bolgatanga,40.0
66530,10.0607,-2.5099,5.6698,0.0166,683.16,1639.58,3,Sunny,Main,0,2178.92,5.72,8,Scenic,0,Wa,Tema,25.0
66531,10.0607,-2.5099,6.6101,0.4713,613.97,920.96,2,Sunny,Main,0,1614.2,7.37,6,Safe,0,Wa,Ho,40.0
66532,5.1053,-1.2466,5.6698,0.0166,205.35,220.02,2,Sunny,Highway,1,399.39,8.39,9,Scenic,1,Cape Coast,Tema,56.0
66533,9.4075,-0.8536,5.1053,-1.2466,580.44,621.9,2,Cloudy,Highway,0,1119.91,8.44,2,Scenic,1,Tamale,Cape Coast,56.0
66534,7.3399,-2.3268,6.6101,0.4713,406.75,697.29,1,Cloudy,Local,2,692.53,7.78,7,Fast,1,Sunyani,Ho,35.0
66535,7.5855,-1.9395,5.6698,0.0166,372.89,559.34,2,Sunny,Main,0,855.52,8.37,3,Fast,0,Techiman,Tema,40.0
66536,5.1053,-1.2466,10.0607,-2.5099,712.53,1221.48,3,Rainy,Highway,1,2212.32,5.58,5,Scenic,0,Cape Coast,Wa,35.0
66537,6.6885,-1.6244,10.0607,-2.5099,522.63,1119.92,2,Rainy,Local,0,1289.86,7.05,6,Safe,0,Kumasi,Wa,28.0
66538,9.4075,-0.8536,10.0607,-2.5099,244.12,418.49,3,Sunny,Highway,0,477.59,7.52,8,Safe,0,Tamale,Wa,35.0
66539,6.6101,0.4713,6.0945,-0.2611,125.41,188.12,2,Sunny,Main,0,345.48,7.73,7,Fast,0,Ho,Koforidua,40.0
66540,9.4075,-0.8536,6.0945,-0.2611,496.03,744.04,2,Sunny,Main,1,1116.07,8.63,9,Scenic,0,Tamale,Koforidua,40.0
66541,6.0945,-0.2611,6.6101,0.4713,121.84,104.43,1,Sunny,Highway,0,279.41,9.15,1,Fast,1,Koforidua,Ho,70.0
66542,6.6885,-1.6244,9.4075,-0.8536,392.19,941.26,3,Rainy,Main,1,1251.7,7.04,10,Scenic,0,Kumasi,Tamale,25.0
66543,10.7856,-0.8514,9.4075,-0.8536,200.6,171.94,1,Rainy,Highway,0,438.73,9.43,9,Fast,1,Bolgatanga,Tamale,70.0
66544,9.4075,-0.8536,5.1053,-1.2466,615.6,923.4,2,Rainy,Main,0,1441.53,7.81,8,Fast,0,Tamale,Cape Coast,40.0
66545,6.2007,-1.6663,10.7856,-0.8514,686.87,824.24,1,Sunny,Main,0,1839.39,8.54,3,Scenic,1,Obuasi,Bolgatanga,50.0
66546,5.6037,-0.187,7.3399,-2.3268,373.0,447.6,1,Rainy,Main,0,724.25,9.15,2,Safe,1,Accra,Sunyani,50.0
66547,4.8945,-1.7554,6.6101,0.4713,396.98,425.34,2,Sunny,Highway,1,972.82,7.42,10,Scenic,0,Takoradi,Ho,56.0
66548,6.2007,-1.6663,5.1053,-1.2466,175.63,421.51,3,Sunny,Main,0,408.78,6.08,8,Fast,0,Obuasi,Cape Coast,25.0
66549,6.6101,0.4713,5.1053,-1.2466,321.58,344.55,2,Cloudy,Highway,0,693.2,8.06,2,Fast,0,Ho,Cape Coast,56.0
66550,10.0607,-2.5099,10.7856,-0.8514,245.53,368.3,2,Rainy,Main,0,512.09,8.75,1,Safe,0,Wa,Bolgatanga,40.0
66551,10.7856,-0.8514,6.6101,0.4713,652.34,559.15,1,Cloudy,Highway,0,1386.55,9.11,1,Scenic,0,Bolgatanga,Ho,70.0
66552,6.0945,-0.2611,6.2007,-1.6663,209.32,502.37,3,Sunny,Main,1,483.93,6.61,6,Safe,0,Koforidua,Obuasi,25.0
66553,6.2007,-1.6663,5.1053,-1.2466,172.74,207.29,1,Sunny,Main,1,289.89,8.56,7,Fast,0,Obuasi,Cape Coast,50.0
66554,9.4075,-0.8536,7.5855,-1.9395,290.6,311.36,2,Cloudy,Highway,0,858.82,8.91,6,Safe,1,Tamale,Techiman,56.0
66555,6.6885,-1.6244,5.1053,-1.2466,220.53,472.56,2,Rainy,Local,0,645.82,8.1,2,Fast,1,Kumasi,Cape Coast,28.0
66556,10.7856,-0.8514,5.6037,-0.187,707.29,606.25,1,Cloudy,Highway,1,1788.93,8.12,3,Scenic,1,Bolgatanga,Accra,70.0
66557,5.6698,0.0166,7.3399,-2.3268,399.09,478.91,1,Sunny,Main,0,1038.89,9.11,9,Safe,1,Tema,Sunyani,50.0
66558,7.3399,-2.3268,5.6698,0.0166,427.77,641.66,2,Rainy,Main,0,1121.43,7.45,8,Fast,0,Sunyani,Tema,40.0
66559,6.6101,0.4713,4.8945,-1.7554,394.46,591.69,2,Cloudy,Main,0,863.98,7.12,10,Safe,0,Ho,Takoradi,40.0
66560,6.6885,-1.6244,6.2007,-1.6663,73.26,175.82,3,Rainy,Main,1,160.59,6.01,10,Fast,0,Kumasi,Obuasi,25.0
66561,6.6885,-1.6244,6.6101,0.4713,289.44,434.16,2,Rainy,Main,0,820.07,8.55,10,Scenic,0,Kumasi,Ho,40.0
66562,7.3399,-2.3268,5.6037,-0.187,375.39,402.2,2,Cloudy,Highway,1,992.49,7.89,4,Safe,1,Sunyani,Accra,56.0
66563,10.7856,-0.8514,10.0607,-2.5099,241.15,826.8,3,Sunny,Local,3,669.67,5.87,7,Fast,0,Bolgatanga,Wa,17.5
66564,10.7856,-0.8514,6.6885,-1.6244,603.7,905.55,2,Sunny,Main,1,1523.04,7.33,3,Fast,0,Bolgatanga,Kumasi,40.0
66565,7.3399,-2.3268,6.0945,-0.2611,336.92,404.3,1,Sunny,Main,0,778.31,8.8,3,Fast,1,Sunyani,Koforidua,50.0
66566,5.6037,-0.187,7.5855,-1.9395,386.36,579.54,2,Rainy,Main,1,909.7,8.39,1,Fast,0,Accra,Techiman,40.0
66567,5.1053,-1.2466,6.0945,-0.2611,200.95,344.49,3,Cloudy,Highway,2,468.39,7.47,3,Scenic,0,Cape Coast,Koforidua,35.0
66568,6.6101,0.4713,6.0945,-0.2611,125.19,150.23,1,Sunny,Main,0,268.2,8.95,2,Fast,1,Ho,Koforidua,50.0
66569,10.0607,-2.5099,6.6101,0.4713,659.26,706.35,2,Cloudy,Highway,2,1502.88,6.29,10,Scenic,0,Wa,Ho,56.0
66570,6.0945,-0.2611,6.6885,-1.6244,210.84,180.72,1,Sunny,Highway,0,503.55,8.62,3,Scenic,1,Koforidua,Kumasi,70.0
66571,7.5855,-1.9395,10.7856,-0.8514,457.98,981.39,2,Cloudy,Local,0,1118.11,8.29,5,Safe,0,Techiman,Bolgatanga,28.0
66572,5.6698,0.0166,6.6885,-1.6244,279.85,419.78,2,Sunny,Main,2,766.72,6.46,2,Scenic,1,Tema,Kumasi,40.0
66573,5.6037,-0.187,10.0607,-2.5099,671.56,2302.49,3,Sunny,Local,1,2174.01,6.66,8,Fast,0,Accra,Wa,17.5
66574,10.0607,-2.5099,6.2007,-1.6663,557.63,1338.31,3,Cloudy,Main,0,1182.54,6.7,7,Scenic,0,Wa,Obuasi,25.0
66575,6.0945,-0.2611,5.6037,-0.187,70.8,60.69,1,Sunny,Highway,1,184.08,8.7,7,Scenic,0,Koforidua,Accra,70.0
66576,9.4075,-0.8536,10.7856,-0.8514,203.27,217.79,2,Rainy,Highway,1,549.0,7.2,5,Fast,0,Tamale,Bolgatanga,56.0
66577,4.8945,-1.7554,10.7856,-0.8514,845.22,724.47,1,Rainy,Highway,0,1961.86,9.5,2,Scenic,1,Takoradi,Bolgatanga,70.0
66578,9.4075,-0.8536,6.6101,0.4713,440.6,660.9,2,Rainy,Main,1,1146.57,7.53,8,Fast,0,Tamale,Ho,40.0
66579,7.3399,-2.3268,6.0945,-0.2611,339.76,509.64,2,Rainy,Main,0,695.42,7.29,5,Scenic,0,Sunyani,Koforidua,40.0
66580,7.5855,-1.9395,5.6698,0.0166,390.39,418.28,2,Cloudy,Highway,0,1049.65,8.67,3,Scenic,1,Techiman,Tema,56.0
66581,6.0945,-0.2611,5.6037,-0.187,71.79,123.07,1,Sunny,Local,0,190.12,8.96,7,Scenic,1,Koforidua,Accra,35.0
66582,10.7856,-0.8514,6.2007,-1.6663,632.88,542.47,1,Sunny,Highway,0,1573.67,9.09,5,Fast,0,Bolgatanga,Obuasi,70.0
66583,5.1053,-1.2466,10.0607,-2.5099,749.64,642.55,1,Sunny,Highway,0,1290.77,8.57,7,Fast,0,Cape Coast,Wa,70.0
66584,7.5855,-1.9395,10.0607,-2.5099,355.54,304.75,1,Rainy,Highway,1,728.1,8.91,4,Safe,1,Techiman,Wa,70.0
66585,10.7856,-0.8514,10.0607,-2.5099,243.51,208.72,1,Rainy,Highway,0,471.19,8.93,3,Safe,0,Bolgatanga,Wa,70.0
66586,9.4075,-0.8536,5.6037,-0.187,561.95,1204.18,2,Sunny,Local,0,1246.52,8.49,5,Fast,1,Tamale,Accra,28.0
66587,5.6698,0.0166,5.6037,-0.187,31.04,37.25,1,Cloudy,Main,0,64.35,8.99,10,Safe,1,Tema,Accra,50.0
66588,9.4075,-0.8536,6.6101,0.4713,438.76,470.1,2,Cloudy,Highway,1,1057.04,7.86,6,Fast,1,Tamale,Ho,56.0
66589,6.0945,-0.2611,6.6101,0.4713,123.59,264.84,2,Rainy,Local,0,268.47,8.9,10,Fast,0,Koforidua,Ho,28.0
66590,6.2007,-1.6663,7.5855,-1.9395,203.39,348.67,1,Cloudy,Local,1,384.02,8.66,9,Fast,0,Obuasi,Techiman,35.0
66591,10.0607,-2.5099,7.5855,-1.9395,363.71,545.56,2,Cloudy,Main,0,858.99,9.0,3,Fast,1,Wa,Techiman,40.0
66592,7.5855,-1.9395,4.8945,-1.7554,388.68,666.31,1,Sunny,Local,0,939.24,8.83,7,Safe,1,Techiman,Takoradi,35.0
66593,6.6101,0.4713,5.6698,0.0166,152.26,326.27,2,Sunny,Local,1,382.85,8.63,7,Fast,0,Ho,Tema,28.0
66594,6.6885,-1.6244,7.5855,-1.9395,136.32,204.48,2,Cloudy,Main,1,299.35,8.65,9,Safe,1,Kumasi,Techiman,40.0
66595,9.4075,-0.8536,6.2007,-1.6663,451.43,677.14,2,Cloudy,Main,0,1308.66,8.21,5,Scenic,0,Tamale,Obuasi,40.0
66596,6.2007,-1.6663,10.7856,-0.8514,624.14,1337.44,2,Sunny,Local,0,1406.15,7.33,8,Fast,1,Obuasi,Bolgatanga,28.0
66597,7.3399,-2.3268,10.7856,-0.8514,505.43,606.52,1,Cloudy,Main,0,894.66,9.06,2,Scenic,0,Sunyani,Bolgatanga,50.0
66598,10.7856,-0.8514,6.0945,-0.2611,686.29,1176.5,1,Sunny,Local,0,1190.7,8.9,2,Fast,0,Bolgatanga,Koforidua,35.0
66599,5.1053,-1.2466,5.6698,0.0166,203.44,488.26,3,Rainy,Main,1,595.44,5.92,4,Scenic,0,Cape Coast,Tema,25.0
66600,6.0945,-0.2611,5.1053,-1.2466,185.94,199.22,2,Sunny,Highway,0,455.47,7.23,6,Safe,0,Koforidua,Cape Coast,56.0
66601,10.0607,-2.5099,6.6885,-1.6244,487.08,584.5,1,Cloudy,Main,1,1085.8,8.96,5,Safe,0,Wa,Kumasi,50.0
